date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2022-06-08,infosys,INFY.NS,1349.93,1349.93,1324.89,1332,47.92,-14.7219,-28.0338,13.3119,1331.3,1389.89,1441.67,36.07,2.7082,0.5491,0,0.69,Neutral,Neutral,Neutral,-0.3,0.35,0.45,0,None,0,0
2022-06-09,infosys,INFY.NS,1318.68,1347.05,1315.57,1345.32,50.3,-12.1579,-24.8586,12.7007,1332.64,1388.14,1440.71,35.75,2.657,0.5178,0,12.68,Neutral,Neutral,Neutral,0.6,0.4,0.8,10,Product,0,0
2022-06-10,infosys,INFY.NS,1319.65,1326.62,1308.55,1311.39,44.7,-12.7166,-22.4302,9.7136,1330.61,1385.13,1439.43,35.82,2.7313,0.7747,-3,-19.22,Bearish,Bearish,Bearish,0.18,0.12,0.24,0,None,0,-1
2022-06-13,infosys,INFY.NS,1281.91,1281.91,1253.59,1264.95,38.39,-16.7141,-21.287,4.5729,1324.36,1380.42,1437.69,37.39,2.9558,0.8266,-3,-59.41,Bearish,Bearish,Bearish,-0.3,0.6,0.8,10,Macro,0,0
2022-06-14,infosys,INFY.NS,1252.08,1286.62,1245.99,1279.2,41.13,-18.5187,-20.7333,2.2146,1320.06,1376.45,1436.11,37.62,2.9409,0.7223,-3,-40.85,Bearish,Bearish,Bearish,-0.15,0.3,0.4,0,None,0,0
2022-06-15,infosys,INFY.NS,1278.89,1284.4,1259.93,1262.91,38.99,-21.0213,-20.7909,-0.2304,1314.62,1372,1434.39,36.68,2.9044,0.5581,-5,-51.71,Bearish,Bearish,Bearish,-0.045,0.09,0.12,0,None,0,0
2022-06-16,infosys,INFY.NS,1276.94,1282.05,1236.09,1240.71,36.23,-24.5135,-21.5354,-2.9781,1307.58,1366.85,1432.46,37.34,3.0098,0.8473,-5,-66.87,Bearish,Bearish,Bearish,-0.0135,0.027,0.036,0,None,0,0
2022-06-17,infosys,INFY.NS,1235.25,1240.49,1214.03,1231.92,35.17,-27.6715,-22.7626,-4.9088,1300.37,1361.56,1430.47,36.58,2.9695,1.2427,-5,-68.45,Bearish,Bearish,Bearish,-0.004,0.0081,0.0108,0,None,0,0
2022-06-20,infosys,INFY.NS,1234.36,1263.04,1227.21,1255.76,40.29,-27.9283,-23.7958,-4.1325,1296.12,1357.41,1428.73,36.53,2.9088,0.5941,-5,-40.36,Bearish,Bearish,Bearish,-0.0012,0.0024,0.0032,0,None,0,0
2022-06-21,infosys,INFY.NS,1264.51,1292.92,1263.4,1287.51,46.36,-25.2788,-24.0924,-1.1864,1295.3,1354.67,1427.32,36.57,2.8406,0.8077,-4,-7.8,Bearish,Bearish,Bearish,-0.0004,0.0007,0.001,0,None,0,0
2022-06-22,infosys,INFY.NS,1275.21,1296.12,1274.28,1276.27,44.63,-23.8111,-24.0361,0.2251,1293.49,1351.59,1425.82,35.52,2.7832,0.8234,-3,-17.22,Bearish,Bearish,Bearish,-0.0001,0.0002,0.0003,0,None,0,0
2022-06-23,infosys,INFY.NS,1278.54,1294.7,1272.5,1289.77,47.18,-21.313,-23.4915,2.1785,1293.14,1349.17,1424.47,34.57,2.6803,0.862,-2,-3.36,Bearish,Bearish,Bearish,0,0.0001,0.0001,0,None,0,0
2022-06-24,infosys,INFY.NS,1294.7,1303.14,1268.86,1279.69,45.49,-19.917,-22.7766,2.8596,1291.86,1346.44,1423.03,34.55,2.6998,0.8555,-2,-12.16,Bearish,Neutral,Bearish,0,0,0,0,None,0,0
2022-06-27,infosys,INFY.NS,1303.62,1317.79,1301.05,1309.44,51.05,-16.2232,-21.4659,5.2427,1293.53,1344.99,1421.9,34.8,2.6578,0.6608,0,15.91,Neutral,Neutral,Neutral,0.8,0.6,0.9,10,Other,0,0
2022-06-28,infosys,INFY.NS,1304.47,1321.56,1290.26,1314.37,51.93,-12.7512,-19.723,6.9718,1295.52,1343.79,1420.83,34.55,2.6288,0.7064,0,18.85,Neutral,Neutral,Neutral,0.4,0.3,0.45,0,None,0,0
2022-06-29,infosys,INFY.NS,1300.65,1311.57,1293.81,1299.36,49.05,-11.0828,-17.9949,6.9122,1295.88,1342.05,1419.62,33.55,2.5822,0.8347,0,3.48,Neutral,Bearish,Neutral,0.12,0.09,0.135,0,None,0,0
2022-06-30,infosys,INFY.NS,1300.96,1316.01,1292.04,1298.16,48.82,-9.7449,-16.3449,6.6,1296.1,1340.33,1418.41,32.87,2.5319,1.4878,0,2.06,Neutral,Bearish,Neutral,0.036,0.027,0.0405,0,None,0,0
2022-07-01,infosys,INFY.NS,1291.15,1318.68,1280.8,1313.7,51.99,-7.3461,-14.5452,7.1991,1297.78,1339.28,1417.37,33.23,2.5292,0.7854,0,15.93,Bearish,Neutral,Neutral,0.0108,0.0081,0.0121,0,None,0,0
2022-07-04,infosys,INFY.NS,1314.46,1325.11,1298.25,1321.34,53.52,-4.7737,-12.5909,7.8172,1300.02,1338.58,1416.41,32.77,2.4802,0.8231,0,21.32,Neutral,Neutral,Neutral,0.0032,0.0024,0.0036,0,None,0,0
2022-07-05,infosys,INFY.NS,1330.93,1340.83,1307.13,1310.64,51.07,-3.5575,-10.7842,7.2267,1301.03,1337.49,1415.36,32.84,2.5055,1.2392,0,9.61,Neutral,Neutral,Neutral,0.001,0.0007,0.0011,0,None,0,0
2022-07-06,infosys,INFY.NS,1316.19,1332,1305.36,1324.58,54.02,-1.4519,-8.9177,7.4658,1303.27,1336.98,1414.46,32.39,2.4457,0.871,0,21.31,Neutral,Bullish,Neutral,0.0003,0.0002,0.0003,0,None,0,0
2022-07-07,infosys,INFY.NS,1334.7,1344.38,1328.18,1330.84,55.33,0.7136,-6.9915,7.7051,1305.9,1336.74,1413.63,31.5,2.3666,0.5605,1,24.94,Bullish,Bullish,Bullish,0.0001,0.0001,0.0001,0,None,0,0
