date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2019-06-20,yesbank,YESBANK.NS,102,115.9,98.7,114.55,33.6,-15.9139,-15.0374,-0.8765,132.45,161.13,213.68,10.13,8.8419,1.8177,-5,-17.9,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2019-06-23,yesbank,YESBANK.NS,114.55,114.8,108.25,109.6,31.61,-15.827,-15.1953,-0.6316,130.27,159.11,212.64,9.87,9.008,1.2173,-5,-20.67,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2019-06-24,yesbank,YESBANK.NS,112,114,108.85,111.95,33.62,-15.391,-15.2345,-0.1565,128.53,157.26,211.64,9.54,8.5176,0.894,-5,-16.58,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2019-06-25,yesbank,YESBANK.NS,111,112.5,109.1,110.05,32.78,-15.0256,-15.1927,0.1671,126.77,155.41,210.63,9.1,8.2664,0.6419,-3,-16.72,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2019-06-26,yesbank,YESBANK.NS,109,114.65,108.4,113.05,35.52,-14.3288,-15.0199,0.6911,125.46,153.74,209.66,8.89,7.8672,0.8264,-3,-12.41,Neutral,Bullish,Neutral,0,0,0,0,None,0,0
2019-06-27,yesbank,YESBANK.NS,113.05,114.5,111.8,112.4,35.19,-13.6714,-14.7502,1.0788,124.22,152.12,208.69,8.45,7.5191,0.5808,-3,-11.82,Neutral,Bullish,Neutral,0,0,0,0,None,0,0
2019-06-30,yesbank,YESBANK.NS,112.5,113,107.5,108.75,33.29,-13.2918,-14.4585,1.1668,122.75,150.42,207.69,8.24,7.5776,0.7739,-3,-14,Neutral,Bullish,Neutral,0,0,0,0,None,0,-1
2019-07-01,yesbank,YESBANK.NS,109.5,110.5,107.65,109.15,33.71,-12.8109,-14.129,1.3181,121.45,148.8,206.71,7.86,7.197,0.4839,-3,-12.3,Neutral,Bullish,Bullish,0,0,0,0,None,0,0
2019-07-02,yesbank,YESBANK.NS,108.05,108.05,99.8,100.8,29.52,-12.9543,-13.8941,0.9398,119.48,146.92,205.66,7.96,7.8991,1.6025,-3,-18.68,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2019-07-03,yesbank,YESBANK.NS,100.75,103.8,98.85,99.75,29.03,-13.0028,-13.7158,0.713,117.6,145.07,204.61,7.75,7.7666,1.1645,-3,-17.85,Bullish,Bullish,Bullish,0,0,0,0,None,0,-1
2019-07-04,yesbank,YESBANK.NS,101,102.15,95.2,96.25,27.4,-13.1718,-13.607,0.4352,115.57,143.16,203.53,7.69,7.9898,1.0931,-3,-19.32,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2019-07-07,yesbank,YESBANK.NS,95,96.85,87.4,88.15,24.04,-13.8002,-13.6456,-0.1546,112.96,141,202.38,7.82,8.8666,2.0686,-5,-24.81,Neutral,Bullish,Neutral,0,0,0,0,None,0,0
2019-07-08,yesbank,YESBANK.NS,87,94.6,85.65,93.15,29.77,-13.7365,-13.6638,-0.0726,111.07,139.12,201.29,7.9,8.4776,1.7621,-5,-17.92,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-07-09,yesbank,YESBANK.NS,95,97,90.3,91.35,28.92,-13.6736,-13.6658,-0.0078,109.19,137.25,200.2,7.81,8.5511,1.1985,-5,-17.84,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-07-10,yesbank,YESBANK.NS,92.15,94,91.5,93,30.86,-13.3368,-13.6,0.2631,107.65,135.51,199.13,7.44,8.0029,0.6532,-3,-14.65,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-07-11,yesbank,YESBANK.NS,94,95,90.7,92.45,30.56,-12.9649,-13.473,0.5081,106.2,133.83,198.07,7.22,7.8077,0.6687,-3,-13.75,Bearish,Neutral,Bearish,0,0,0,0,None,0,0
2019-07-14,yesbank,YESBANK.NS,93.25,94.85,91.65,94.2,32.8,-12.3862,-13.2556,0.8694,105.06,132.27,197.04,6.93,7.358,0.5776,-3,-10.86,Bearish,Neutral,Bearish,0,0,0,0,None,0,1
2019-07-15,yesbank,YESBANK.NS,95,99.3,92.55,93.2,32.16,-11.8713,-12.9787,1.1074,103.93,130.74,196,6.92,7.4231,1.1821,-3,-10.73,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-07-16,yesbank,YESBANK.NS,94,106.5,92.25,103.85,44.51,-10.4831,-12.4796,1.9965,103.92,129.68,195.09,7.44,7.1661,2.0271,-3,-0.07,Neutral,Neutral,Neutral,0,0,0,0,None,0,-1
2019-07-17,yesbank,YESBANK.NS,108.5,108.5,97.55,98.4,40.45,-9.7108,-11.9259,2.2151,103.4,128.46,194.13,7.69,7.8176,2.0131,-3,-5,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2019-07-18,yesbank,YESBANK.NS,88.6,90.25,79.15,85.8,32.97,-10.0002,-11.5407,1.5406,101.72,126.79,193.05,8.52,9.9278,1.8807,-3,-15.92,Bearish,Bearish,Neutral,0,0,0,0,None,0,0
2019-07-21,yesbank,YESBANK.NS,86,86.9,82.6,83.25,31.69,-10.3163,-11.2958,0.9795,99.96,125.08,191.95,8.22,9.87,1.1775,-3,-16.71,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2019-07-22,yesbank,YESBANK.NS,83.3,92.5,81.7,91.15,39.51,-9.8163,-10.9999,1.1837,99.12,123.75,190.95,8.4,9.217,1.6018,-3,-7.97,Bearish,Bearish,Bearish,-0.8,0.6,0.9,2,Management,0,0
